509, 28753, 1, 143, 1882

523, 29581, 1, 148, 1940

541, 30553, 1, 156, 2012

547, 30971, 1, 159, 2038

557, 31511, 1, 163, 2078

563, 31847, 1, 165, 2102

587, 33179, 1, 175, 2202

613, 34667, 1, 187, 2308

619, 34963, 1, 189, 2332

653, 36887, 1, 204, 2474

659, 37223, 1, 207, 2498

661, 37339, 1, 208, 2508

677, 38261, 1, 215, 2574

701, 39607, 1, 225, 2674

709, 40063, 1, 229, 2708

757, 42797, 1, 250, 2908

773, 43721, 1, 257, 2976

787, 44519, 1, 264, 3036

797, 45061, 1, 269, 3078

821, 46399, 1, 280, 3178

827, 46727, 1, 282, 3204

829, 46901, 1, 283, 3214

853, 48247, 1, 294, 3314

859, 48593, 1, 297, 3340

877, 49597, 1, 306, 3416

883, 49937, 1, 308, 3442

907, 51257, 1, 320, 3544

941, 53189, 1, 336, 3690

947, 53551, 1, 338, 3716

1019, 57587, 1, 373, 4026

