449, 5077, 1, 116, 1380

461, 5231, 1, 120, 1422

463, 5297, 1, 120, 1430

487, 5507, 1, 128, 1510

509, 5783, 1, 134, 1588

521, 5903, 1, 138, 1630

557, 6329, 1, 149, 1756

569, 6427, 1, 153, 1798

571, 6449, 1, 153, 1804

593, 6701, 1, 160, 1882

607, 6857, 1, 164, 1932

617, 6971, 1, 168, 1968

631, 7187, 1, 172, 2018

641, 7243, 1, 175, 2052

653, 7393, 1, 178, 2096

677, 7649, 1, 186, 2182

691, 7841, 1, 190, 2232

701, 7933, 1, 193, 2268

739, 8369, 1, 205, 2406

751, 8501, 1, 209, 2448

773, 8761, 1, 215, 2528

797, 9029, 1, 223, 2616

809, 9157, 1, 227, 2660

811, 9203, 1, 227, 2668

821, 9281, 1, 230, 2702

823, 9371, 1, 231, 2712

857, 9689, 1, 241, 2834

859, 9787, 1, 242, 2844

881, 10007, 1, 249, 2924

907, 10259, 1, 257, 3020

929, 10501, 1, 264, 3100

941, 10639, 1, 268, 3144

