461, 8192, 1, 97, 1496

509, 8192, 1, 110, 1652

557, 8192, 1, 124, 1808

653, 8192, 1, 153, 2120

677, 8192, 1, 161, 2198

701, 8192, 1, 168, 2276

773, 16384, 1, 176, 2702

797, 16384, 1, 183, 2786

821, 16384, 1, 190, 2870

859, 16384, 1, 201, 3004

907, 16384, 1, 215, 3172

941, 16384, 1, 226, 3290

