509, 2617, 3/5, 105, 1442

521, 2683, 3/5, 108, 1482

557, 2909, 3/5, 116, 1600

569, 2939, 3/5, 119, 1636

571, 2957, 3/5, 119, 1644

593, 3061, 3/5, 124, 1714

607, 3167, 3/5, 127, 1762

617, 3181, 3/5, 130, 1792

631, 3251, 3/5, 133, 1838

641, 3299, 3/5, 136, 1872

653, 3359, 3/5, 138, 1910

677, 3499, 3/5, 144, 1990

691, 3581, 3/5, 147, 2038

701, 3613, 3/5, 150, 2070

739, 3833, 3/5, 158, 2198

751, 3881, 3/5, 161, 2236

773, 3989, 3/5, 166, 2310

797, 4099, 3/5, 172, 2390

809, 4201, 3/5, 174, 2432

811, 4217, 3/5, 175, 2440

821, 4229, 3/5, 177, 2470

823, 4241, 3/5, 178, 2478

857, 4421, 3/5, 186, 2592

859, 4423, 3/5, 186, 2598

881, 4561, 3/5, 191, 2676

907, 4691, 3/5, 198, 2764

929, 4783, 3/5, 203, 2836

941, 4871, 3/5, 205, 2880

953, 4937, 3/5, 208, 2922

977, 5059, 3/5, 214, 3004

1013, 5227, 3/5, 222, 3126

