509, 2447, 3/5, 106, 715

521, 2539, 3/5, 109, 736

557, 2677, 3/5, 117, 792

569, 2729, 3/5, 120, 811

571, 2777, 3/5, 120, 816

593, 2851, 3/5, 126, 850

607, 2909, 3/5, 129, 872

617, 2963, 3/5, 131, 889

631, 3083, 3/5, 134, 913

641, 3109, 3/5, 137, 929

653, 3137, 3/5, 140, 947

677, 3257, 3/5, 145, 987

691, 3319, 3/5, 148, 1009

701, 3413, 3/5, 150, 1027

739, 3571, 3/5, 159, 1089

751, 3613, 3/5, 162, 1109

773, 3727, 3/5, 168, 1145

797, 3823, 3/5, 174, 1185

809, 3881, 3/5, 176, 1205

811, 3889, 3/5, 177, 1208

821, 3947, 3/5, 179, 1225

823, 3947, 3/5, 179, 1228

857, 4111, 3/5, 188, 1285

859, 4129, 3/5, 188, 1289

881, 4273, 3/5, 193, 1327

907, 4397, 3/5, 199, 1371

929, 4481, 3/5, 204, 1408

941, 4513, 3/5, 207, 1427

953, 4591, 3/5, 210, 1448

977, 4691, 3/5, 216, 1488

1013, 4871, 3/5, 224, 1550

