467, 3911, 244, 85, 1302

479, 5689, 318, 85, 1399
479, 6089, 318, 84, 1411

491, 6287, 326, 87, 1453
491, 8627, 326, 83, 1509
491, 9277, 326, 82, 1521

499, 8243, 332, 85, 1525
499, 9029, 332, 84, 1541

503, 2879, 178, 93, 1346
503, 8663, 334, 86, 1546

509, 10939, 338, 84, 1607
509, 11087, 338, 84, 1610

521, 15271, 346, 83, 1708
521, 15359, 346, 83, 1709
521, 16001, 346, 83, 1717

523, 3331, 208, 98, 1428
523, 7151, 348, 93, 1572
523, 7159, 348, 93, 1572
523, 11003, 348, 87, 1653
523, 19853, 348, 81, 1764

541, 2297, 142, 99, 1404
541, 2437, 152, 100, 1415
541, 17789, 360, 86, 1803

557, 4759, 296, 105, 1592
557, 9323, 370, 97, 1727
557, 13339, 370, 93, 1799
557, 13963, 370, 92, 1808
557, 14827, 370, 91, 1820
557, 18719, 370, 89, 1867

563, 10627, 374, 97, 1772

569, 1579, 98, 97, 1399
569, 3929, 244, 108, 1587
569, 11489, 378, 97, 1807
569, 12781, 378, 96, 1829
569, 16193, 378, 93, 1877

571, 4201, 262, 109, 1606
571, 7177, 380, 104, 1717

577, 1861, 116, 102, 1454
577, 19081, 384, 93, 1938

587, 5233, 326, 112, 1698
587, 8263, 390, 106, 1794

593, 1381, 86, 97, 1430
593, 14423, 394, 100, 1932
593, 19697, 394, 96, 1998

599, 7001, 398, 111, 1795
599, 9551, 398, 107, 1862

601, 17257, 400, 100, 1997
601, 18701, 400, 99, 2015

607, 6317, 394, 115, 1796
607, 17747, 404, 100, 2022
607, 18749, 404, 100, 2035

613, 1459, 90, 101, 1490
613, 3319, 206, 117, 1672
613, 4363, 272, 118, 1733
613, 9157, 408, 111, 1896
613, 10529, 408, 109, 1927
613, 11867, 408, 107, 1954
613, 12109, 408, 107, 1958
613, 13799, 408, 105, 1987
613, 19469, 408, 101, 2063

617, 1511, 94, 103, 1508
617, 12829, 410, 107, 1984
617, 16007, 410, 104, 2033
617, 16073, 410, 104, 2034

619, 2297, 142, 113, 1606
619, 6907, 412, 116, 1852
619, 9397, 412, 112, 1921
619, 9679, 412, 112, 1927
619, 12203, 412, 108, 1979
619, 13933, 412, 106, 2009
619, 14173, 412, 106, 2013

631, 2081, 130, 113, 1615
631, 2693, 168, 118, 1673
631, 11287, 420, 112, 1999
631, 16481, 420, 107, 2085

641, 13691, 426, 112, 2075

643, 6247, 390, 124, 1901
643, 14737, 428, 111, 2099
643, 15797, 428, 110, 2116
643, 17189, 428, 109, 2135

647, 3559, 222, 125, 1781
647, 16573, 430, 110, 2140
647, 16883, 430, 110, 2144
647, 18461, 430, 109, 2165

653, 2311, 144, 119, 1696
653, 4621, 288, 127, 1859
653, 8419, 434, 122, 2000
653, 17477, 434, 111, 2172
653, 17627, 434, 111, 2174
653, 19163, 434, 110, 2194
653, 19507, 434, 110, 2198

659, 2137, 132, 118, 1693
659, 6781, 422, 127, 1967
659, 7481, 438, 125, 1991
659, 19571, 438, 111, 2219

661, 13327, 440, 117, 2135
661, 15907, 440, 114, 2177

673, 1493, 92, 110, 1642
673, 9413, 448, 125, 2089
673, 17123, 448, 116, 2234

677, 3251, 202, 129, 1842

683, 5623, 350, 134, 1993
683, 13313, 454, 122, 2205

691, 1499, 92, 113, 1687
691, 5471, 340, 136, 2009
691, 6449, 402, 135, 2051
691, 12281, 460, 125, 2211

701, 17921, 466, 122, 2339

709, 10337, 472, 132, 2224
709, 11923, 472, 130, 2261

719, 2087, 130, 128, 1841
719, 2351, 146, 131, 1872
719, 5153, 322, 142, 2075
719, 9133, 478, 137, 2224
719, 10531, 478, 134, 2260
719, 10739, 478, 134, 2266
719, 14831, 478, 129, 2349
719, 19079, 478, 125, 2414

727, 5827, 364, 144, 2130
727, 12241, 484, 133, 2325
727, 17317, 484, 128, 2416

739, 9829, 492, 140, 2305
739, 10859, 492, 138, 2332
739, 12713, 492, 136, 2374
739, 17183, 492, 131, 2454
739, 19429, 492, 129, 2486

743, 7541, 470, 146, 2247
743, 11251, 494, 139, 2353
743, 16451, 494, 133, 2455
743, 17959, 494, 131, 2479

751, 3067, 190, 142, 2027
751, 3823, 238, 146, 2087

757, 1193, 74, 113, 1786
757, 3727, 232, 147, 2096
757, 6869, 428, 150, 2264
757, 7879, 492, 148, 2300
757, 10979, 504, 143, 2392
757, 12973, 504, 140, 2436
757, 13789, 504, 139, 2454
757, 14737, 504, 138, 2472

761, 1619, 100, 125, 1879
761, 4091, 254, 149, 2133
761, 4591, 286, 151, 2165
761, 7883, 492, 150, 2313
761, 13829, 506, 140, 2467
761, 14107, 506, 139, 2473
761, 19001, 506, 134, 2555

769, 1433, 88, 121, 1864
769, 6599, 412, 153, 2288
769, 17729, 512, 137, 2562

773, 877, 54, 100, 1737
773, 2099, 130, 136, 1981
773, 8317, 514, 152, 2365
773, 9811, 514, 148, 2411
773, 13757, 514, 143, 2505

787, 4243, 264, 155, 2216

797, 1259, 78, 119, 1895

809, 1801, 112, 136, 2028
809, 6113, 382, 163, 2384
809, 14107, 538, 151, 2628

811, 8543, 532, 161, 2489
811, 10457, 540, 157, 2547
811, 11831, 540, 154, 2583
811, 14083, 540, 151, 2635

823, 4513, 282, 163, 2335
823, 8069, 504, 164, 2509
823, 11197, 548, 158, 2605

827, 7219, 450, 166, 2488
827, 9767, 550, 162, 2578
827, 13159, 550, 156, 2666
827, 19081, 550, 150, 2777

829, 1657, 102, 134, 2053
829, 12227, 552, 158, 2650
829, 13037, 552, 157, 2670
829, 14107, 552, 156, 2694

853, 9721, 568, 169, 2657
853, 12377, 568, 164, 2731
853, 15511, 568, 159, 2801

857, 5167, 322, 172, 2474
857, 13367, 570, 163, 2768
857, 14797, 570, 161, 2800

859, 12487, 572, 165, 2753
859, 17203, 572, 159, 2852

863, 1523, 94, 135, 2111
863, 4111, 256, 170, 2421
863, 8779, 548, 173, 2657

881, 3217, 200, 167, 2393
881, 7673, 478, 179, 2669
881, 15733, 586, 166, 2897

883, 8089, 504, 179, 2691
883, 14639, 588, 168, 2881

887, 13007, 590, 171, 2856

907, 7727, 482, 185, 2750
907, 8807, 550, 184, 2793
907, 12109, 604, 178, 2897
907, 15467, 604, 172, 2977
907, 17389, 604, 170, 3015

919, 11827, 612, 181, 2928
919, 13933, 612, 178, 2982
919, 14771, 612, 176, 3002

929, 12953, 618, 181, 2990
929, 14011, 618, 180, 3016
929, 18229, 618, 175, 3104

937, 1823, 112, 152, 2353
937, 12401, 624, 184, 3001

941, 2521, 156, 168, 2473
941, 10781, 626, 188, 2966

947, 3917, 244, 185, 2639

953, 6343, 396, 195, 2821
953, 8237, 514, 195, 2911
953, 16693, 634, 182, 3154

967, 8243, 514, 199, 2954

