509, 1549, 3/8, 145, 1346
509, 2039, 1/2, 150, 1398
509, 2447, 3/5, 150, 1430
509, 2711, 2/3, 150, 1450

521, 1601, 3/8, 149, 1384
521, 2081, 1/2, 155, 1434
521, 2539, 3/5, 156, 1472
521, 2777, 2/3, 154, 1488

557, 1669, 3/8, 163, 1488
557, 2239, 1/2, 170, 1548
557, 2677, 3/5, 170, 1584
557, 2971, 2/3, 168, 1604

569, 1753, 3/8, 167, 1532
569, 2273, 1/2, 175, 1584
569, 2729, 3/5, 175, 1622
569, 3037, 2/3, 173, 1644

571, 1723, 3/8, 169, 1532
571, 2287, 1/2, 176, 1592
571, 2777, 3/5, 175, 1632
571, 3067, 2/3, 174, 1652

593, 1789, 3/8, 177, 1600
593, 2377, 1/2, 185, 1660
593, 2851, 3/5, 185, 1700
593, 3163, 2/3, 183, 1722

607, 1861, 3/8, 182, 1646
607, 2459, 1/2, 189, 1708
607, 2909, 3/5, 191, 1744
607, 3253, 2/3, 189, 1768

617, 1877, 3/8, 186, 1676
617, 2473, 1/2, 194, 1736
617, 2963, 3/5, 194, 1778
617, 3299, 2/3, 193, 1800

631, 1907, 3/8, 191, 1718
631, 2531, 1/2, 199, 1782
631, 3083, 3/5, 201, 1826
631, 3407, 2/3, 198, 1850

641, 1999, 3/8, 195, 1756
641, 2579, 1/2, 204, 1814
641, 3109, 3/5, 204, 1858
641, 3469, 2/3, 203, 1882

653, 1973, 3/8, 200, 1786
653, 2609, 1/2, 208, 1850
653, 3137, 3/5, 209, 1894
653, 3491, 2/3, 208, 1920

677, 2029, 3/8, 209, 1858
677, 2711, 1/2, 219, 1928
677, 3257, 3/5, 219, 1974
677, 3623, 2/3, 217, 2000

691, 2129, 3/8, 214, 1908
691, 2767, 1/2, 224, 1974
691, 3319, 3/5, 225, 2018
691, 3697, 2/3, 224, 2046

701, 2111, 3/8, 218, 1934
701, 2801, 1/2, 228, 2006
701, 3413, 3/5, 229, 2054
701, 3739, 2/3, 229, 2078

739, 2239, 3/8, 233, 2054
739, 2963, 1/2, 245, 2128
739, 3571, 3/5, 245, 2178
739, 3943, 2/3, 244, 2204

751, 2251, 3/8, 238, 2090
751, 3019, 1/2, 249, 2168
751, 3613, 3/5, 251, 2218
751, 4027, 2/3, 249, 2246

773, 2339, 3/8, 246, 2160
773, 3089, 1/2, 259, 2238
773, 3727, 3/5, 260, 2290
773, 4139, 2/3, 258, 2320

797, 2389, 3/8, 256, 2234
797, 3191, 1/2, 269, 2318
797, 3823, 3/5, 270, 2370
797, 4259, 2/3, 269, 2400

809, 2521, 3/8, 260, 2284
809, 3251, 1/2, 273, 2358
809, 3881, 3/5, 276, 2410
809, 4339, 2/3, 274, 2442

811, 2503, 3/8, 261, 2288
811, 3257, 1/2, 274, 2364
811, 3889, 3/5, 277, 2416
811, 4327, 2/3, 275, 2448

821, 2473, 3/8, 265, 2312
821, 3299, 1/2, 279, 2398
821, 3947, 3/5, 282, 2450
821, 4391, 2/3, 279, 2482

823, 2467, 3/8, 267, 2316
823, 3299, 1/2, 279, 2402
823, 3947, 3/5, 282, 2456
823, 4409, 2/3, 280, 2488

857, 2591, 3/8, 280, 2428
857, 3433, 1/2, 294, 2514
857, 4111, 3/5, 296, 2570
857, 4591, 2/3, 294, 2604

859, 2579, 3/8, 282, 2432
859, 3491, 1/2, 294, 2526
859, 4129, 3/5, 297, 2578
859, 4597, 2/3, 295, 2610

881, 2657, 3/8, 291, 2504
881, 3527, 1/2, 304, 2594
881, 4273, 3/5, 308, 2654
881, 4721, 2/3, 305, 2686

907, 2741, 3/8, 300, 2588
907, 3631, 1/2, 315, 2680
907, 4397, 3/5, 318, 2742
907, 4861, 2/3, 316, 2774

929, 2801, 3/8, 310, 2658
929, 3719, 1/2, 326, 2752
929, 4481, 3/5, 328, 2816
929, 4951, 2/3, 326, 2848

941, 2833, 3/8, 314, 2696
941, 3761, 1/2, 331, 2792
941, 4513, 3/5, 333, 2854
941, 5059, 2/3, 331, 2892

953, 2879, 3/8, 319, 2736
953, 3823, 1/2, 336, 2834
953, 4591, 3/5, 338, 2896
953, 5087, 2/3, 337, 2932

977, 2957, 3/8, 328, 2814
977, 3911, 1/2, 346, 2912
977, 4691, 3/5, 349, 2976
977, 5227, 2/3, 347, 3014

1013, 3067, 3/8, 343, 2932
1013, 4049, 1/2, 361, 3032
1013, 4871, 3/5, 366, 3100
1013, 5399, 2/3, 363, 3138

