461, 3907, 1, 94, 1374

467, 3967, 1, 95, 1394

491, 4201, 1, 103, 1476

509, 4327, 1, 107, 1536

523, 4451, 1, 111, 1582

541, 4591, 1, 116, 1644

547, 4657, 1, 118, 1664

557, 4751, 1, 121, 1698

563, 4783, 1, 122, 1718

587, 4973, 1, 130, 1800

613, 5197, 1, 138, 1890

619, 5279, 1, 139, 1912

653, 5557, 1, 149, 2028

659, 5591, 1, 151, 2048

661, 5623, 1, 151, 2056

677, 5737, 1, 156, 2112

701, 6043, 1, 163, 2200

709, 6037, 1, 166, 2224

757, 6421, 1, 181, 2392

773, 6551, 1, 185, 2448

787, 6701, 1, 189, 2498

797, 6779, 1, 192, 2534

821, 6959, 1, 200, 2618

827, 7019, 1, 201, 2640

829, 7027, 1, 202, 2646

853, 7237, 1, 210, 2732

859, 7283, 1, 211, 2754

877, 7481, 1, 217, 2820

883, 7487, 1, 219, 2838

907, 7691, 1, 226, 2924

941, 8009, 1, 237, 3048

