509, 4327, 1, 95, 1536

523, 4451, 1, 98, 1582

541, 4591, 1, 102, 1644

547, 4657, 1, 103, 1664

557, 4751, 1, 106, 1698

563, 4783, 1, 107, 1718

587, 4973, 1, 112, 1800

613, 5197, 1, 118, 1890

619, 5279, 1, 119, 1912

653, 5557, 1, 126, 2028

659, 5591, 1, 128, 2048

661, 5623, 1, 128, 2056

677, 5737, 1, 132, 2112

701, 6043, 1, 137, 2200

709, 6037, 1, 139, 2224

757, 6421, 1, 149, 2392

773, 6551, 1, 153, 2448

787, 6701, 1, 156, 2498

797, 6779, 1, 158, 2534

821, 6959, 1, 163, 2618

827, 7019, 1, 164, 2640

829, 7027, 1, 165, 2646

853, 7237, 1, 170, 2732

859, 7283, 1, 171, 2754

877, 7481, 1, 175, 2820

883, 7487, 1, 177, 2838

907, 7691, 1, 182, 2924

941, 8009, 1, 190, 3048

947, 8087, 1, 191, 3072

1019, 8641, 1, 207, 3330

