509, 8192, 127, 826
557, 8192, 147, 904
653, 8192, 187, 1060
677, 8192, 197, 1099
701, 8192, 207, 1138
773, 16384, 221, 1351
797, 16384, 231, 1393
821, 16384, 241, 1435
859, 16384, 257, 1502
907, 16384, 278, 1586
941, 16384, 293, 1645
