509, 1777, 3/8, 142, 1372
509, 2269, 1/2, 148, 1416
509, 2617, 3/5, 149, 1442
509, 2879, 2/3, 148, 1460

521, 1861, 3/8, 147, 1414
521, 2311, 1/2, 153, 1454
521, 2683, 3/5, 153, 1482
521, 2953, 2/3, 152, 1500

557, 1933, 3/8, 160, 1518
557, 2467, 1/2, 167, 1568
557, 2909, 3/5, 168, 1600
557, 3181, 2/3, 167, 1618

569, 1993, 3/8, 164, 1558
569, 2531, 1/2, 172, 1606
569, 2939, 3/5, 173, 1636
569, 3203, 2/3, 172, 1654

571, 1997, 3/8, 166, 1564
571, 2531, 1/2, 172, 1612
571, 2957, 3/5, 174, 1644
571, 3253, 2/3, 172, 1664

593, 2069, 3/8, 175, 1632
593, 2617, 1/2, 182, 1682
593, 3061, 3/5, 183, 1714
593, 3359, 2/3, 181, 1734

607, 2141, 3/8, 178, 1678
607, 2707, 1/2, 188, 1728
607, 3167, 3/5, 188, 1762
607, 3433, 2/3, 187, 1780

617, 2143, 3/8, 182, 1706
617, 2729, 1/2, 191, 1758
617, 3181, 3/5, 193, 1792
617, 3491, 2/3, 191, 1814

631, 2239, 3/8, 188, 1754
631, 2791, 1/2, 197, 1804
631, 3251, 3/5, 198, 1838
631, 3557, 2/3, 197, 1858

641, 2251, 3/8, 192, 1782
641, 2837, 1/2, 201, 1836
641, 3299, 3/5, 202, 1872
641, 3623, 2/3, 201, 1892

653, 2273, 3/8, 197, 1818
653, 2909, 1/2, 206, 1876
653, 3359, 3/5, 207, 1910
653, 3673, 2/3, 207, 1932

677, 2351, 3/8, 205, 1894
677, 2999, 1/2, 215, 1952
677, 3499, 3/5, 217, 1990
677, 3821, 2/3, 216, 2012

691, 2411, 3/8, 211, 1940
691, 3067, 1/2, 221, 2000
691, 3581, 3/5, 223, 2038
691, 3911, 2/3, 222, 2060

701, 2437, 3/8, 215, 1970
701, 3109, 1/2, 225, 2032
701, 3613, 3/5, 227, 2070
701, 3947, 2/3, 226, 2092

739, 2579, 3/8, 229, 2092
739, 3331, 1/2, 240, 2160
739, 3833, 3/5, 244, 2198
739, 4159, 2/3, 242, 2220

751, 2617, 3/8, 234, 2130
751, 3373, 1/2, 246, 2198
751, 3881, 3/5, 248, 2236
751, 4241, 2/3, 247, 2260

773, 2687, 3/8, 243, 2200
773, 3433, 1/2, 255, 2268
773, 3989, 3/5, 258, 2310
773, 4409, 2/3, 256, 2338

797, 2777, 3/8, 252, 2278
797, 3529, 1/2, 265, 2346
797, 4099, 3/5, 268, 2390
797, 4513, 2/3, 267, 2416

809, 2833, 3/8, 257, 2318
809, 3571, 1/2, 270, 2386
809, 4201, 3/5, 273, 2432
809, 4561, 2/3, 273, 2456

811, 2837, 3/8, 258, 2324
811, 3593, 1/2, 271, 2392
811, 4217, 3/5, 274, 2440
811, 4583, 2/3, 274, 2464

821, 2851, 3/8, 262, 2354
821, 3623, 1/2, 275, 2424
821, 4229, 3/5, 278, 2470
821, 4621, 2/3, 277, 2496

823, 2903, 3/8, 263, 2364
823, 3631, 1/2, 277, 2432
823, 4241, 3/5, 279, 2478
823, 4649, 2/3, 278, 2504

857, 3001, 3/8, 276, 2472
857, 3793, 1/2, 291, 2546
857, 4421, 3/5, 294, 2592
857, 4877, 2/3, 293, 2622

859, 3001, 3/8, 277, 2478
859, 3793, 1/2, 292, 2552
859, 4423, 3/5, 295, 2598
859, 4889, 2/3, 294, 2630

881, 3067, 3/8, 286, 2550
881, 3889, 1/2, 302, 2624
881, 4561, 3/5, 304, 2676
881, 4967, 2/3, 303, 2702

907, 3169, 3/8, 296, 2636
907, 4001, 1/2, 313, 2712
907, 4691, 3/5, 316, 2764
907, 5107, 2/3, 315, 2792

929, 3253, 3/8, 305, 2708
929, 4099, 1/2, 322, 2786
929, 4783, 3/5, 326, 2836
929, 5231, 2/3, 324, 2866

941, 3271, 3/8, 310, 2744
941, 4253, 1/2, 326, 2834
941, 4871, 3/5, 331, 2880
941, 5303, 2/3, 330, 2908

953, 3347, 3/8, 315, 2788
953, 4219, 1/2, 332, 2868
953, 4937, 3/5, 336, 2922
953, 5381, 2/3, 335, 2950

977, 3413, 3/8, 325, 2864
977, 4357, 1/2, 342, 2950
977, 5059, 3/5, 347, 3004
977, 5503, 2/3, 346, 3032

1013, 3533, 3/8, 339, 2984
1013, 4481, 1/2, 358, 3070
1013, 5227, 3/5, 362, 3126
1013, 5737, 2/3, 361, 3160

