461, 1024, 63/230, 100, 1150
461, 2048, 127/230, 104, 1266

509, 1024, 63/254, 110, 1270
509, 2048, 1/2, 117, 1398

557, 1024, 63/278, 119, 1390
557, 2048, 127/278, 130, 1530
557, 4096, 2/3, 122, 1668

653, 1024, 63/326, 137, 1630
653, 2048, 127/326, 154, 1794
653, 4096, 2/3, 150, 1956

677, 1024, 63/338, 141, 1690
677, 2048, 127/338, 160, 1860
677, 4096, 2/3, 157, 2028

701, 1024, 9/50, 145, 1750
701, 2048, 127/350, 165, 1926
701, 4096, 2/3, 164, 2100

773, 1024, 63/386, 156, 1930
773, 2048, 127/386, 182, 2124
773, 4096, 255/386, 186, 2316

797, 1024, 63/398, 160, 1990
797, 2048, 127/398, 188, 2190
797, 4096, 255/398, 193, 2388

821, 1024, 63/410, 164, 2050
821, 2048, 127/410, 193, 2256
821, 4096, 51/82, 200, 2460

859, 1024, 21/143, 169, 2146
859, 2048, 127/429, 202, 2360
859, 4096, 85/143, 211, 2574

907, 2048, 127/453, 212, 2492
907, 4096, 85/151, 224, 2718

941, 2048, 127/470, 219, 2586
941, 4096, 51/94, 234, 2820

