449, 569, 79/512, 107, 1026
449, 587, 571/3584, 107, 1032
449, 599, 583/3584, 107, 1034
449, 601, 585/3584, 107, 1034
449, 607, 591/3584, 107, 1036
449, 617, 601/3584, 107, 1040
449, 619, 603/3584, 107, 1040
449, 641, 625/3584, 108, 1046
449, 659, 643/3584, 108, 1050
449, 709, 99/512, 108, 1062
449, 719, 703/3584, 108, 1064
449, 727, 711/3584, 108, 1066
449, 733, 717/3584, 108, 1066
449, 739, 723/3584, 108, 1068
449, 751, 105/512, 108, 1070
449, 823, 807/3584, 109, 1086
449, 829, 813/3584, 108, 1086
449, 877, 123/512, 109, 1096
449, 881, 865/3584, 109, 1096
449, 883, 867/3584, 109, 1098
449, 911, 895/3584, 109, 1102
449, 919, 129/512, 109, 1104
449, 929, 913/3584, 109, 1106
449, 941, 925/3584, 109, 1108
449, 967, 951/3584, 109, 1112
449, 971, 955/3584, 109, 1112
449, 983, 967/3584, 109, 1114
449, 1021, 1005/3584, 109, 1120
449, 1031, 145/512, 109, 1122
449, 1033, 1017/3584, 109, 1122
449, 1049, 1033/3584, 109, 1124
449, 1051, 1035/3584, 109, 1126
449, 1061, 1045/3584, 109, 1126
449, 1063, 1047/3584, 109, 1128
449, 1069, 1053/3584, 109, 1128
449, 1087, 153/512, 109, 1130
449, 1109, 1093/3584, 109, 1134
449, 1129, 159/512, 109, 1136
449, 1181, 1165/3584, 109, 1144
449, 1201, 1185/3584, 109, 1146
449, 1217, 1201/3584, 109, 1148
449, 1223, 1207/3584, 109, 1150
449, 1231, 1215/3584, 109, 1150
449, 1279, 1263/3584, 109, 1156
449, 1321, 1305/3584, 110, 1162
449, 1373, 1357/3584, 110, 1168
449, 1381, 195/512, 110, 1170
449, 1409, 199/512, 110, 1172
449, 1423, 201/512, 110, 1174
449, 1433, 1417/3584, 110, 1176
449, 1451, 205/512, 110, 1178
449, 1471, 1455/3584, 110, 1180
449, 1483, 1467/3584, 110, 1180
449, 1489, 1473/3584, 110, 1182
449, 1493, 211/512, 110, 1182
449, 1499, 1483/3584, 110, 1182
449, 1553, 1537/3584, 110, 1188
449, 1579, 1563/3584, 110, 1190
449, 1607, 1591/3584, 110, 1194
449, 1609, 1593/3584, 110, 1194
449, 1613, 1597/3584, 110, 1194
449, 1619, 229/512, 110, 1196
449, 1637, 1621/3584, 110, 1196
449, 1657, 1641/3584, 110, 1198
449, 1663, 1647/3584, 110, 1200
449, 1693, 1677/3584, 110, 1202
449, 1721, 1705/3584, 110, 1204
449, 1723, 1707/3584, 110, 1206
449, 1753, 1737/3584, 110, 1208
449, 1777, 1761/3584, 110, 1210
449, 1783, 1767/3584, 110, 1210
449, 1811, 1795/3584, 110, 1214
449, 1823, 1807/3584, 110, 1214
449, 1861, 1845/3584, 110, 1218
449, 1871, 265/512, 110, 1218
449, 1879, 1863/3584, 110, 1220
449, 1901, 1885/3584, 110, 1220
449, 1913, 271/512, 110, 1222
449, 1931, 1915/3584, 110, 1224
449, 1949, 1933/3584, 110, 1224
449, 1973, 1957/3584, 110, 1226
449, 1979, 1963/3584, 110, 1228
449, 1997, 283/512, 110, 1228
449, 2027, 2011/3584, 110, 1232
449, 2029, 2013/3584, 110, 1232
449, 2039, 289/512, 110, 1232
449, 2053, 291/512, 110, 1234
449, 2087, 2071/3584, 110, 1236
449, 2099, 2083/3584, 110, 1236
449, 2113, 2097/3584, 110, 1238
449, 2129, 2113/3584, 110, 1240
449, 2141, 2125/3584, 110, 1240
449, 2179, 309/512, 110, 1244
449, 2203, 2187/3584, 110, 1244
449, 2207, 313/512, 110, 1246
449, 2239, 2223/3584, 110, 1248
449, 2251, 2235/3584, 110, 1248
449, 2287, 2271/3584, 110, 1250
449, 2293, 2277/3584, 110, 1252
449, 2311, 2295/3584, 110, 1252
449, 2339, 2323/3584, 110, 1254
449, 2341, 2325/3584, 110, 1254
449, 2377, 2361/3584, 110, 1258
449, 2381, 2365/3584, 110, 1258
449, 2383, 2367/3584, 110, 1258
449, 2393, 2377/3584, 110, 1258
449, 2411, 2/3, 110, 1260
449, 2417, 2/3, 110, 1260
449, 2437, 2/3, 110, 1262
449, 2459, 2/3, 110, 1262
449, 2477, 2/3, 110, 1264
449, 2521, 2/3, 110, 1266
449, 2531, 2/3, 109, 1268
449, 2543, 2/3, 109, 1268
449, 2549, 2/3, 109, 1268
449, 2551, 2/3, 109, 1268
449, 2591, 2/3, 109, 1272
449, 2609, 2/3, 109, 1272
449, 2621, 2/3, 109, 1272
449, 2647, 2/3, 109, 1274
449, 2663, 2/3, 109, 1276
449, 2677, 2/3, 109, 1276
449, 2707, 2/3, 108, 1278
449, 2711, 2/3, 108, 1278
449, 2713, 2/3, 108, 1278
449, 2741, 2/3, 108, 1280
449, 2767, 2/3, 108, 1282
449, 2777, 2/3, 108, 1282
449, 2797, 2/3, 108, 1284
449, 2801, 2/3, 108, 1284
449, 2803, 2/3, 108, 1284
449, 2833, 2/3, 107, 1286
449, 2837, 2/3, 107, 1286
449, 2843, 2/3, 107, 1286
449, 2851, 2/3, 107, 1286
449, 2857, 2/3, 107, 1286
449, 2879, 2/3, 107, 1288
449, 2917, 2/3, 107, 1290
449, 2927, 2/3, 107, 1290
449, 2953, 2/3, 107, 1292
449, 2971, 2/3, 107, 1294
449, 3001, 2/3, 106, 1294
449, 3011, 2/3, 106, 1296
449, 3019, 2/3, 106, 1296
449, 3023, 2/3, 106, 1296
449, 3049, 2/3, 106, 1298
449, 3067, 2/3, 106, 1298
449, 3083, 2/3, 106, 1300
