509, 2503, 3/8, 136, 717

521, 2557, 3/8, 140, 736

557, 2741, 3/8, 153, 794

569, 2797, 3/8, 158, 813

571, 2801, 3/8, 159, 816

593, 2917, 3/8, 166, 852

607, 3019, 3/8, 171, 876

617, 3037, 3/8, 175, 891

631, 3109, 3/8, 181, 914

641, 3167, 3/8, 184, 931

653, 3209, 3/8, 189, 950

677, 3343, 3/8, 197, 990

691, 3433, 3/8, 202, 1014

701, 3457, 3/8, 207, 1029

739, 3637, 3/8, 221, 1092

751, 3739, 3/8, 225, 1113

773, 3823, 3/8, 234, 1149

797, 3943, 3/8, 243, 1189

809, 4003, 3/8, 248, 1209

811, 3989, 3/8, 249, 1212

821, 4049, 3/8, 252, 1229

823, 4049, 3/8, 253, 1232

857, 4211, 3/8, 266, 1289

859, 4241, 3/8, 267, 1293

881, 4349, 3/8, 276, 1330

907, 4457, 3/8, 286, 1373

929, 4583, 3/8, 294, 1411

941, 4637, 3/8, 299, 1432

953, 4721, 3/8, 304, 1453

977, 4801, 3/8, 315, 1492

1013, 4993, 3/8, 327, 1555

