463, 31393, 1, 78, 1726

467, 31643, 1, 78, 1742

503, 34123, 1, 85, 1890

523, 35447, 1, 90, 1974

547, 37097, 1, 95, 2072

557, 37747, 1, 97, 2114

563, 38167, 1, 98, 2140

577, 39103, 1, 101, 2198

587, 39779, 1, 103, 2240

593, 40193, 1, 104, 2264

607, 41141, 1, 107, 2324

613, 41549, 1, 108, 2348

617, 41849, 1, 109, 2366

647, 43867, 1, 115, 2492

653, 44263, 1, 116, 2516

673, 45631, 1, 121, 2602

677, 45953, 1, 121, 2618

683, 46301, 1, 123, 2644

727, 49297, 1, 132, 2830

743, 50383, 1, 135, 2898

757, 51341, 1, 138, 2958

773, 52433, 1, 141, 3026

787, 53381, 1, 144, 3086

797, 54049, 1, 146, 3130

857, 58111, 1, 159, 3388

863, 58537, 1, 160, 3414

877, 59617, 1, 163, 3476

887, 60149, 1, 165, 3518

907, 61507, 1, 169, 3604

937, 63541, 1, 176, 3734

