449, 5077, 1, 98, 1380

461, 5231, 1, 101, 1422

463, 5297, 1, 101, 1430

487, 5507, 1, 107, 1510

509, 5783, 1, 113, 1588

521, 5903, 1, 116, 1630

557, 6329, 1, 125, 1756

569, 6427, 1, 128, 1798

571, 6449, 1, 129, 1804

593, 6701, 1, 135, 1882

607, 6857, 1, 138, 1932

617, 6971, 1, 141, 1968

631, 7187, 1, 145, 2018

641, 7243, 1, 147, 2052

653, 7393, 1, 150, 2096

677, 7649, 1, 156, 2182

691, 7841, 1, 160, 2232

701, 7933, 1, 163, 2268

739, 8369, 1, 173, 2406

751, 8501, 1, 176, 2448

773, 8761, 1, 181, 2528

797, 9029, 1, 188, 2616

809, 9157, 1, 191, 2660

811, 9203, 1, 191, 2668

821, 9281, 1, 194, 2702

823, 9371, 1, 195, 2712

857, 9689, 1, 203, 2834

859, 9787, 1, 204, 2844

881, 10007, 1, 210, 2924

907, 10259, 1, 217, 3020

929, 10501, 1, 222, 3100

941, 10639, 1, 226, 3144

