461, 821, 797/5520, 87, 1114
461, 823, 799/5520, 87, 1114
461, 839, 163/1104, 87, 1118
461, 853, 829/5520, 87, 1120
461, 857, 833/5520, 87, 1122
461, 859, 167/1104, 87, 1122
461, 887, 863/5520, 87, 1128
461, 907, 883/5520, 87, 1130
461, 911, 887/5520, 87, 1132
461, 919, 179/1104, 87, 1134
461, 929, 181/1104, 87, 1134
461, 937, 913/5520, 88, 1136
461, 953, 929/5520, 87, 1140
461, 977, 953/5520, 87, 1144
461, 991, 967/5520, 88, 1146
461, 1021, 997/5520, 88, 1150
461, 1039, 203/1104, 88, 1154
461, 1049, 205/1104, 88, 1156
461, 1069, 209/1104, 88, 1158
461, 1109, 217/1104, 88, 1164
461, 1153, 1129/5520, 88, 1170
461, 1163, 1139/5520, 88, 1172
461, 1193, 1169/5520, 88, 1176
461, 1213, 1189/5520, 88, 1180
461, 1223, 1199/5520, 88, 1180
461, 1229, 241/1104, 88, 1182
461, 1231, 1207/5520, 88, 1182
461, 1277, 1253/5520, 88, 1188
461, 1301, 1277/5520, 88, 1190
461, 1373, 1349/5520, 88, 1200
461, 1381, 59/240, 88, 1200
461, 1423, 1399/5520, 88, 1206
461, 1427, 61/240, 88, 1206
461, 1429, 281/1104, 88, 1206
461, 1433, 1409/5520, 88, 1206
461, 1481, 1457/5520, 88, 1212
461, 1489, 293/1104, 88, 1214
461, 1499, 295/1104, 88, 1214
461, 1511, 1487/5520, 88, 1216
461, 1523, 1499/5520, 88, 1216
461, 1531, 1507/5520, 88, 1218
461, 1543, 1519/5520, 88, 1220
461, 1553, 1529/5520, 88, 1220
461, 1559, 307/1104, 88, 1220
461, 1567, 1543/5520, 88, 1222
461, 1583, 1559/5520, 88, 1224
461, 1597, 1573/5520, 88, 1224
461, 1609, 317/1104, 89, 1226
461, 1613, 1589/5520, 88, 1226
461, 1657, 71/240, 89, 1230
461, 1667, 1643/5520, 88, 1232
461, 1697, 1673/5520, 88, 1234
461, 1709, 337/1104, 89, 1236
461, 1721, 1697/5520, 88, 1238
461, 1789, 353/1104, 89, 1244
461, 1847, 1823/5520, 89, 1248
461, 1871, 1847/5520, 89, 1252
461, 1873, 1849/5520, 89, 1252
461, 1879, 371/1104, 89, 1252
461, 1907, 1883/5520, 89, 1254
461, 1913, 1889/5520, 89, 1254
461, 1979, 17/48, 89, 1260
461, 1993, 1969/5520, 89, 1262
461, 1999, 395/1104, 89, 1262
461, 2003, 1979/5520, 89, 1262
461, 2017, 1993/5520, 89, 1264
461, 2027, 2003/5520, 89, 1264
461, 2029, 401/1104, 89, 1264
461, 2063, 2039/5520, 89, 1268
461, 2083, 2059/5520, 89, 1268
461, 2099, 415/1104, 89, 1270
461, 2111, 2087/5520, 89, 1272
461, 2113, 2089/5520, 89, 1272
461, 2129, 421/1104, 89, 1272
461, 2131, 2107/5520, 89, 1272
461, 2137, 2113/5520, 89, 1274
461, 2153, 2129/5520, 89, 1274
461, 2207, 2183/5520, 89, 1278
461, 2239, 443/1104, 89, 1280
461, 2287, 2263/5520, 89, 1284
461, 2293, 2269/5520, 89, 1284
461, 2297, 2273/5520, 89, 1286
461, 2333, 2309/5520, 89, 1288
461, 2339, 463/1104, 89, 1288
461, 2347, 101/240, 89, 1288
461, 2351, 2327/5520, 89, 1288
461, 2357, 2333/5520, 89, 1290
461, 2371, 2347/5520, 89, 1290
461, 2383, 2359/5520, 89, 1292
461, 2411, 2387/5520, 89, 1294
461, 2417, 2393/5520, 89, 1294
461, 2423, 2399/5520, 89, 1294
461, 2441, 2417/5520, 89, 1296
461, 2459, 487/1104, 89, 1296
461, 2473, 2449/5520, 89, 1298
461, 2531, 109/240, 89, 1302
461, 2579, 511/1104, 89, 1304
461, 2593, 2569/5520, 89, 1306
461, 2617, 2593/5520, 89, 1306
461, 2633, 2609/5520, 89, 1308
461, 2647, 2623/5520, 89, 1308
461, 2683, 2659/5520, 89, 1310
461, 2687, 2663/5520, 89, 1312
461, 2711, 2687/5520, 89, 1312
461, 2719, 539/1104, 89, 1314
461, 2731, 2707/5520, 89, 1314
461, 2777, 2753/5520, 89, 1316
461, 2797, 2773/5520, 89, 1318
461, 2801, 2777/5520, 89, 1318
461, 2897, 2873/5520, 89, 1324
461, 2927, 2903/5520, 89, 1326
461, 2939, 583/1104, 89, 1326
461, 2953, 2929/5520, 89, 1326
461, 2963, 2939/5520, 89, 1328
461, 2999, 595/1104, 89, 1330
461, 3001, 2977/5520, 89, 1330
461, 3019, 599/1104, 89, 1330
461, 3023, 2999/5520, 89, 1330
461, 3037, 131/240, 89, 1332
461, 3049, 605/1104, 89, 1332
461, 3067, 3043/5520, 89, 1334
461, 3079, 611/1104, 89, 1334
461, 3109, 617/1104, 89, 1336
461, 3121, 3097/5520, 89, 1336
461, 3137, 3113/5520, 89, 1336
461, 3181, 3157/5520, 89, 1340
461, 3187, 3163/5520, 89, 1340
461, 3209, 637/1104, 89, 1340
461, 3217, 3193/5520, 89, 1340
461, 3229, 641/1104, 89, 1342
461, 3271, 3247/5520, 89, 1344
461, 3343, 3319/5520, 89, 1348
461, 3433, 3409/5520, 89, 1352
461, 3449, 685/1104, 89, 1352
461, 3457, 3433/5520, 89, 1352
461, 3467, 3443/5520, 89, 1354
461, 3469, 689/1104, 89, 1354
461, 3491, 3467/5520, 89, 1354
461, 3511, 3487/5520, 89, 1356
461, 3527, 3503/5520, 89, 1356
461, 3529, 701/1104, 89, 1356
461, 3533, 3509/5520, 89, 1356
461, 3539, 703/1104, 89, 1356
461, 3541, 3517/5520, 89, 1356
461, 3557, 3533/5520, 89, 1358
461, 3571, 3547/5520, 89, 1358
461, 3623, 3599/5520, 89, 1360
461, 3637, 3613/5520, 89, 1362
461, 3659, 727/1104, 89, 1362
461, 3673, 3649/5520, 89, 1362
461, 3677, 3653/5520, 89, 1364
461, 3691, 3667/5520, 89, 1364
461, 3719, 2/3, 89, 1364
461, 3739, 2/3, 89, 1366
461, 3767, 2/3, 89, 1368
461, 3821, 2/3, 89, 1370
461, 3823, 2/3, 89, 1370
461, 3847, 2/3, 89, 1370
461, 3907, 2/3, 89, 1374
461, 3919, 2/3, 89, 1374
461, 3923, 2/3, 89, 1374
461, 3929, 2/3, 89, 1374
461, 3943, 2/3, 89, 1374
461, 3989, 2/3, 88, 1376
461, 4001, 2/3, 88, 1378
461, 4013, 2/3, 88, 1378
461, 4021, 2/3, 88, 1378
461, 4027, 2/3, 88, 1378
461, 4051, 2/3, 88, 1380
461, 4099, 2/3, 88, 1382
461, 4139, 2/3, 88, 1382
461, 4157, 2/3, 88, 1384
461, 4159, 2/3, 88, 1384
461, 4177, 2/3, 88, 1384
461, 4201, 2/3, 88, 1386
461, 4231, 2/3, 88, 1386
461, 4261, 2/3, 88, 1388
461, 4271, 2/3, 88, 1388
461, 4289, 2/3, 88, 1388
461, 4297, 2/3, 88, 1388
461, 4327, 2/3, 87, 1390
461, 4339, 2/3, 87, 1390
461, 4349, 2/3, 87, 1390
461, 4357, 2/3, 87, 1392
461, 4363, 2/3, 87, 1392
461, 4391, 2/3, 87, 1392
461, 4423, 2/3, 87, 1394
461, 4451, 2/3, 87, 1394
461, 4463, 2/3, 87, 1396
461, 4483, 2/3, 87, 1396
461, 4493, 2/3, 87, 1396
461, 4547, 2/3, 87, 1398
461, 4583, 2/3, 87, 1400
461, 4603, 2/3, 87, 1400
461, 4621, 2/3, 87, 1402
461, 4637, 2/3, 86, 1402
461, 4639, 2/3, 86, 1402
461, 4657, 2/3, 86, 1402
461, 4673, 2/3, 86, 1402
461, 4679, 2/3, 86, 1404
461, 4729, 2/3, 86, 1404
461, 4733, 2/3, 86, 1404
461, 4759, 2/3, 86, 1406
461, 4783, 2/3, 86, 1406
461, 4787, 2/3, 86, 1406
461, 4793, 2/3, 86, 1408
461, 4831, 2/3, 86, 1408
461, 4861, 2/3, 86, 1410
461, 4871, 2/3, 86, 1410
461, 4877, 2/3, 86, 1410
461, 4903, 2/3, 86, 1410
461, 4919, 2/3, 86, 1412
461, 4931, 2/3, 86, 1412
461, 4943, 2/3, 86, 1412
461, 4973, 2/3, 85, 1414
461, 4993, 2/3, 85, 1414
461, 5021, 2/3, 85, 1414
461, 5059, 2/3, 85, 1416
461, 5081, 2/3, 85, 1416
461, 5099, 2/3, 85, 1418
461, 5113, 2/3, 85, 1418
461, 5153, 2/3, 85, 1420
461, 5189, 2/3, 85, 1420
461, 5231, 2/3, 85, 1422
461, 5261, 2/3, 85, 1422
461, 5279, 2/3, 85, 1424
461, 5281, 2/3, 85, 1424
461, 5297, 2/3, 85, 1424
461, 5347, 2/3, 85, 1426
461, 5399, 2/3, 85, 1426
461, 5413, 2/3, 85, 1428
461, 5431, 2/3, 85, 1428
461, 5449, 2/3, 85, 1428
461, 5477, 2/3, 84, 1430
461, 5501, 2/3, 84, 1430
461, 5503, 2/3, 84, 1430
461, 5521, 2/3, 84, 1430

509, 907, 883/6096, 97, 1248
509, 941, 917/6096, 98, 1256
509, 953, 929/6096, 97, 1258
509, 967, 943/6096, 98, 1260
509, 971, 947/6096, 98, 1262
509, 977, 953/6096, 97, 1262
509, 983, 959/6096, 97, 1264
509, 991, 967/6096, 98, 1264
509, 1021, 997/6096, 98, 1270
509, 1031, 1007/6096, 97, 1272
509, 1033, 1009/6096, 98, 1272
509, 1049, 1025/6096, 98, 1276
509, 1051, 1027/6096, 98, 1276
509, 1069, 1045/6096, 98, 1278
509, 1087, 1063/6096, 98, 1282
509, 1093, 1069/6096, 98, 1282
509, 1097, 1073/6096, 98, 1284
509, 1129, 1105/6096, 98, 1288
509, 1153, 1129/6096, 98, 1292
509, 1181, 1157/6096, 98, 1298
509, 1193, 1169/6096, 98, 1298
509, 1223, 1199/6096, 98, 1304
509, 1231, 1207/6096, 98, 1304
509, 1237, 1213/6096, 98, 1306
509, 1277, 1253/6096, 98, 1312
509, 1283, 1259/6096, 98, 1312
509, 1291, 1267/6096, 98, 1314
509, 1297, 1273/6096, 99, 1314
509, 1301, 1277/6096, 98, 1314
509, 1321, 1297/6096, 99, 1318
509, 1327, 1303/6096, 98, 1318
509, 1361, 1337/6096, 98, 1324
509, 1367, 1343/6096, 98, 1324
509, 1381, 1357/6096, 99, 1326
509, 1399, 1375/6096, 99, 1328
509, 1429, 1405/6096, 99, 1332
509, 1439, 1415/6096, 98, 1334
509, 1451, 1427/6096, 99, 1334
509, 1453, 1429/6096, 99, 1336
509, 1481, 1457/6096, 99, 1338
509, 1487, 1463/6096, 99, 1340
509, 1493, 1469/6096, 99, 1340
509, 1499, 1475/6096, 99, 1340
509, 1549, 1525/6096, 99, 1346
509, 1559, 1535/6096, 99, 1348
509, 1567, 1543/6096, 99, 1348
509, 1579, 1555/6096, 99, 1350
509, 1601, 1577/6096, 99, 1352
509, 1613, 1589/6096, 99, 1354
509, 1637, 1613/6096, 99, 1356
509, 1663, 1639/6096, 99, 1360
509, 1667, 1643/6096, 99, 1360
509, 1669, 1645/6096, 99, 1360
509, 1693, 1669/6096, 99, 1364
509, 1697, 1673/6096, 99, 1364
509, 1709, 1685/6096, 99, 1364
509, 1721, 1697/6096, 99, 1366
509, 1733, 1709/6096, 99, 1368
509, 1741, 1717/6096, 99, 1368
509, 1753, 1729/6096, 99, 1370
509, 1759, 1735/6096, 99, 1370
509, 1777, 1753/6096, 99, 1372
509, 1787, 1763/6096, 99, 1374
509, 1801, 1777/6096, 99, 1374
509, 1823, 1799/6096, 99, 1376
509, 1831, 1807/6096, 99, 1378
509, 1861, 1837/6096, 99, 1380
509, 1871, 1847/6096, 99, 1382
509, 1873, 1849/6096, 99, 1382
509, 1879, 1855/6096, 99, 1382
509, 1889, 1865/6096, 99, 1384
509, 1901, 1877/6096, 99, 1384
509, 1907, 1883/6096, 99, 1384
509, 1949, 1925/6096, 99, 1388
509, 1973, 1949/6096, 99, 1392
509, 2003, 1979/6096, 99, 1394
509, 2017, 1993/6096, 99, 1396
509, 2029, 2005/6096, 99, 1396
509, 2039, 2015/6096, 99, 1398
509, 2063, 2039/6096, 99, 1400
509, 2069, 2045/6096, 99, 1400
509, 2083, 2059/6096, 99, 1402
509, 2087, 2063/6096, 99, 1402
509, 2089, 2065/6096, 100, 1402
509, 2099, 2075/6096, 99, 1402
509, 2111, 2087/6096, 99, 1404
509, 2113, 2089/6096, 100, 1404
509, 2131, 2107/6096, 99, 1406
509, 2153, 2129/6096, 99, 1408
509, 2179, 2155/6096, 99, 1410
509, 2207, 2183/6096, 99, 1412
509, 2237, 2213/6096, 100, 1414
509, 2239, 2215/6096, 100, 1414
509, 2269, 2245/6096, 100, 1416
509, 2293, 2269/6096, 100, 1418
509, 2309, 2285/6096, 100, 1420
509, 2333, 2309/6096, 100, 1422
509, 2339, 2315/6096, 100, 1422
509, 2341, 2317/6096, 100, 1422
509, 2347, 2323/6096, 100, 1422
509, 2351, 2327/6096, 100, 1424
509, 2357, 2333/6096, 100, 1424
509, 2377, 2353/6096, 100, 1426
509, 2381, 2357/6096, 100, 1426
509, 2383, 2359/6096, 100, 1426
509, 2399, 2375/6096, 100, 1426
509, 2411, 2387/6096, 100, 1428
509, 2417, 2393/6096, 100, 1428
509, 2437, 19/48, 100, 1430
509, 2447, 2423/6096, 100, 1430
509, 2459, 2435/6096, 100, 1432
509, 2467, 2443/6096, 100, 1432
509, 2473, 2449/6096, 100, 1432
509, 2503, 2479/6096, 100, 1434
509, 2543, 2519/6096, 100, 1438
509, 2557, 2533/6096, 100, 1438
509, 2579, 2555/6096, 100, 1440
509, 2591, 2567/6096, 100, 1442
509, 2593, 2569/6096, 100, 1442
509, 2617, 2593/6096, 100, 1442
509, 2621, 2597/6096, 100, 1444
509, 2633, 2609/6096, 100, 1444
509, 2657, 2633/6096, 100, 1446
509, 2659, 2635/6096, 100, 1446
509, 2677, 2653/6096, 100, 1448
509, 2687, 2663/6096, 100, 1448
509, 2707, 2683/6096, 100, 1450
509, 2711, 2687/6096, 100, 1450
509, 2713, 2689/6096, 100, 1450
509, 2729, 2705/6096, 100, 1450
509, 2731, 2707/6096, 100, 1450
509, 2749, 2725/6096, 100, 1452
509, 2777, 2753/6096, 100, 1454
509, 2789, 2765/6096, 100, 1454
509, 2791, 2767/6096, 100, 1454
509, 2797, 2773/6096, 100, 1456
509, 2819, 2795/6096, 100, 1456
509, 2833, 2809/6096, 100, 1458
509, 2851, 2827/6096, 100, 1458
509, 2857, 2833/6096, 100, 1458
509, 2861, 2837/6096, 100, 1460
509, 2879, 2855/6096, 100, 1460
509, 2897, 2873/6096, 100, 1462
509, 2903, 2879/6096, 100, 1462
509, 3001, 2977/6096, 100, 1468
509, 3019, 2995/6096, 100, 1470
509, 3023, 2999/6096, 100, 1470
509, 3041, 3017/6096, 100, 1470
509, 3061, 3037/6096, 100, 1472
509, 3067, 3043/6096, 100, 1472
509, 3089, 3065/6096, 100, 1474
509, 3119, 3095/6096, 100, 1476
509, 3203, 3179/6096, 100, 1480
509, 3209, 3185/6096, 100, 1480
509, 3217, 3193/6096, 100, 1480
509, 3229, 3205/6096, 100, 1482
509, 3251, 3227/6096, 100, 1482
509, 3257, 3233/6096, 100, 1484
509, 3259, 3235/6096, 100, 1484
509, 3313, 3289/6096, 100, 1486
509, 3319, 3295/6096, 100, 1486
509, 3323, 3299/6096, 100, 1486
509, 3331, 3307/6096, 100, 1488
509, 3359, 3335/6096, 100, 1488
509, 3361, 3337/6096, 100, 1488
509, 3371, 3347/6096, 100, 1490
509, 3449, 3425/6096, 100, 1494
509, 3491, 3467/6096, 100, 1496
509, 3511, 3487/6096, 100, 1496
509, 3517, 3493/6096, 100, 1498
509, 3529, 3505/6096, 100, 1498
509, 3541, 3517/6096, 100, 1498
509, 3571, 3547/6096, 100, 1500
509, 3581, 3557/6096, 100, 1500
509, 3613, 3589/6096, 100, 1502
509, 3623, 3599/6096, 100, 1502
509, 3637, 3613/6096, 100, 1504
509, 3671, 3647/6096, 100, 1504
509, 3673, 3649/6096, 100, 1506
509, 3677, 3653/6096, 100, 1506
509, 3691, 3667/6096, 100, 1506
509, 3697, 3673/6096, 100, 1506
509, 3709, 3685/6096, 100, 1506
509, 3727, 3703/6096, 100, 1508
509, 3733, 3709/6096, 100, 1508
509, 3761, 3737/6096, 100, 1510
509, 3767, 3743/6096, 100, 1510
509, 3769, 3745/6096, 100, 1510
509, 3793, 3769/6096, 100, 1510
