509, 28753, 1, 86, 1882

523, 29581, 1, 88, 1940

541, 30553, 1, 92, 2012

547, 30971, 1, 93, 2038

557, 31511, 1, 95, 2078

563, 31847, 1, 97, 2102

587, 33179, 1, 102, 2202

613, 34667, 1, 107, 2308

619, 34963, 1, 108, 2332

653, 36887, 1, 115, 2474

659, 37223, 1, 116, 2498

661, 37339, 1, 116, 2508

677, 38261, 1, 120, 2574

701, 39607, 1, 125, 2674

709, 40063, 1, 126, 2708

757, 42797, 1, 136, 2908

773, 43721, 1, 140, 2976

787, 44519, 1, 143, 3036

797, 45061, 1, 145, 3078

821, 46399, 1, 150, 3178

827, 46727, 1, 151, 3204

829, 46901, 1, 151, 3214

853, 48247, 1, 156, 3314

859, 48593, 1, 157, 3340

877, 49597, 1, 161, 3416

883, 49937, 1, 162, 3442

907, 51257, 1, 167, 3544

941, 53189, 1, 174, 3690

947, 53551, 1, 176, 3716

1019, 57587, 1, 191, 4026

